well,date,gas_mmcf,water_bbl,prod_days,choke_64ths,whfp_psig,line_pressure_psig,bhp_psig
M-63-HRL,2023-06-01,123.987,1398.405,29.0,48.0,340.4,233.5,
M-63-HRL,2023-07-01,123.828,1396.667,31.0,48.0,336.0,236.4,
M-63-HRL,2023-08-01,111.335,1255.786,31.0,48.0,355.2,307.4,
M-63-HRL,2023-09-01,107.111,1201.381,30.0,48.0,351.0,291.0,
M-63-HRL,2023-10-01,114.35,1289.452,30.0,48.0,342.5,292.7,
M-63-HRL,2023-11-01,113.113,1288.619,30.0,48.0,343.7,304.9,
M-63-HRL,2023-12-01,114.232,1285.929,31.0,48.0,338.7,300.7,
M-63-HRL,2024-01-01,111.51,1255.286,31.0,64.0,345.5,312.8,
M-63-HRL,2024-02-01,107.198,1206.738,25.0,64.0,319.4,250.0,
M-63-HRL,2024-03-01,131.032,1475.048,31.0,64.0,317.3,258.8,
M-63-HRL,2024-04-01,125.585,1413.738,30.0,64.0,319.4,248.3,
M-63-HRL,2024-05-01,78.021,878.286,21.0,64.0,327.0,277.7,
M-63-HRL,2024-06-01,74.887,843.024,15.0,64.0,320.7,303.6,
M-63-HRL,2024-07-01,151.41,1704.452,31.0,64.0,288.9,263.5,
M-63-HRL,2024-08-01,146.766,2594.619,31.0,64.0,296.8,272.4,
M-63-HRL,2024-09-01,136.775,2417.976,30.0,64.0,306.4,286.9,
M-63-HRL,2024-10-01,142.072,2511.619,31.0,64.0,316.9,294.6,
M-63-HRL,2024-11-01,142.691,2522.571,30.0,64.0,299.8,277.6,
M-63-HRL,2024-12-01,148.703,2628.857,31.0,64.0,289.5,263.4,
M-63-HRL,2025-01-01,140.814,2489.381,31.0,64.0,294.7,277.0,
M-63-HRL,2025-02-01,104.288,1843.667,22.0,64.0,276.6,247.8,
M-63-HRL,2025-03-01,106.016,1874.214,26.0,64.0,291.1,275.0,
M-63-HRL,2025-04-01,125.142,2212.333,30.0,64.0,285.0,260.0,
M-63-HRL,2025-05-01,139.223,2461.262,31.0,64.0,275.7,250.0,
M-63-HRL,2025-06-01,128.887,2278.548,30.0,64.0,276.8,257.0,
M-65-HRL,1996-08-01,98.22,0.0,,,800.8,,
M-65-HRL,1996-09-01,183.009,0.0,,,795.0,,954.0
M-65-HRL,1996-10-01,294.697,0.0,,,778.2,,
M-65-HRL,1996-11-01,336.851,0.0,,,779.8,,
M-65-HRL,1996-12-01,342.94,0.0,,,800.0,,
M-65-HRL,1997-01-01,312.301,0.0,,,,,925.0
M-65-HRL,1997-02-01,277.353,0.0,,,,,
M-65-HRL,1997-03-01,329.142,33.214,,,,,
M-65-HRL,1997-04-01,199.989,21.024,,,,,
M-65-HRL,1997-05-01,250.68,19.262,,,,,
M-65-HRL,1997-06-01,178.399,15.095,,,,,
M-65-HRL,1997-07-01,310.396,17.0,,,,,
M-65-HRL,1997-08-01,326.228,15.619,,,,,
M-65-HRL,1997-09-01,268.556,12.881,,,,,
M-65-HRL,1997-10-01,206.451,7.905,,,,,
M-65-HRL,1997-11-01,291.64,16.524,,,,,
M-65-HRL,1997-12-01,282.157,26.143,,,,,
M-65-HRL,1998-01-01,273.038,25.048,,,,,
M-65-HRL,1998-02-01,276.946,24.786,,,,,
M-65-HRL,1998-03-01,311.114,20.667,,,,,
M-65-HRL,1998-04-01,309.83,25.333,,,,,
M-65-HRL,1998-05-01,218.944,12.667,,,,,
M-65-HRL,1998-06-01,207.824,12.929,,,,,
M-65-HRL,1998-07-01,328.549,17.881,,,750.8,,
M-65-HRL,1998-08-01,312.237,17.286,,,,,
M-65-HRL,1998-09-01,315.771,13.905,,,,,
M-65-HRL,1998-10-01,305.847,11.929,,,,,
M-65-HRL,1998-11-01,287.986,16.024,,,,,
M-65-HRL,1998-12-01,298.215,8.976,,,,,
M-65-HRL,1999-01-01,303.111,15.857,,,,,
M-65-HRL,1999-02-01,273.834,14.357,,,745.2,,
M-65-HRL,1999-03-01,314.087,38.048,,,,,
M-65-HRL,1999-04-01,265.2,22.333,,,,,
M-65-HRL,1999-05-01,307.594,39.81,,,,,
M-65-HRL,1999-06-01,281.047,55.571,,,,,
M-65-HRL,1999-07-01,267.87,51.595,,,749.0,,
M-65-HRL,1999-08-01,261.349,49.738,,,748.2,,
M-65-HRL,1999-09-01,285.568,16.69,,,,,
M-65-HRL,1999-10-01,338.348,59.0,,,725.8,,
M-65-HRL,1999-11-01,296.2,40.238,,,,,
M-65-HRL,1999-12-01,322.344,43.833,,,,,
M-65-HRL,2000-01-01,251.114,6.071,,,,,
M-65-HRL,2000-02-01,296.38,9.071,,,,,
M-65-HRL,2000-03-01,296.852,8.929,,,,,877.0
M-65-HRL,2000-04-01,213.654,1.571,,,,,
M-65-HRL,2000-05-01,250.201,14.238,,,741.8,,
M-65-HRL,2000-06-01,252.93,13.262,,,737.5,,
M-65-HRL,2000-07-01,167.256,8.095,,,,,
M-65-HRL,2000-08-01,143.669,7.905,,,771.8,,
M-65-HRL,2000-09-01,144.719,5.0,,,,,
M-65-HRL,2000-10-01,189.239,14.929,,,,,
M-65-HRL,2000-11-01,251.772,25.929,,,733.5,,
M-65-HRL,2000-12-01,285.298,29.381,,,,,
M-65-HRL,2001-01-01,292.913,30.095,,,730.2,,
M-65-HRL,2001-02-01,248.354,25.452,,,729.2,,
M-65-HRL,2001-03-01,238.057,24.476,,,729.5,,863.0
M-65-HRL,2001-04-01,251.738,26.0,,,,,
M-65-HRL,2001-05-01,298.822,3.69,,,707.2,,
M-65-HRL,2001-06-01,304.999,1.881,,,710.5,,
M-65-HRL,2001-07-01,285.19,5.857,,,710.3,,
M-65-HRL,2001-08-01,270.663,5.595,,,710.8,,
M-65-HRL,2001-09-01,292.769,16.976,,,721.5,,
M-65-HRL,2001-10-01,280.005,16.214,,,703.9,,
M-65-HRL,2001-11-01,278.894,8.524,,,704.4,,
M-65-HRL,2001-12-01,289.623,8.81,,,698.4,,
M-65-HRL,2002-01-01,289.244,4.452,,,,,
M-65-HRL,2002-02-01,262.08,6.81,,,698.5,,
M-65-HRL,2002-03-01,271.878,7.095,,,691.1,,845.0
M-65-HRL,2002-04-01,266.98,18.333,,,686.5,,
M-65-HRL,2002-05-01,281.237,27.0,,,695.4,,
M-65-HRL,2002-06-01,268.562,12.048,,,693.4,,
M-65-HRL,2002-07-01,263.771,12.881,,,,,
M-65-HRL,2002-08-01,263.633,7.143,,,696.7,,
M-65-HRL,2002-09-01,264.821,49.524,,,,,
M-65-HRL,2002-10-01,282.943,52.857,,,683.2,,
M-65-HRL,2002-11-01,280.831,52.452,,,684.1,,
M-65-HRL,2002-12-01,321.318,38.619,,,666.1,,
M-65-HRL,2003-01-01,322.846,165.286,,,665.7,,
M-65-HRL,2003-02-01,285.399,121.238,,,661.5,,
M-65-HRL,2003-03-01,305.681,79.905,,,654.3,,836.0
M-65-HRL,2003-04-01,318.848,106.929,,,654.3,,
M-65-HRL,2003-05-01,300.107,126.238,,,657.7,,
M-65-HRL,2003-06-01,297.446,53.905,,,656.9,,
M-65-HRL,2003-07-01,303.922,129.833,,,,,
M-65-HRL,2003-08-01,281.537,82.548,,,664.2,,
M-65-HRL,2003-09-01,260.431,86.429,,,,,
M-65-HRL,2003-10-01,268.939,30.548,,,,,
M-65-HRL,2003-11-01,269.22,35.429,,,,,
M-65-HRL,2003-12-01,290.276,166.214,,,,,
M-65-HRL,2004-01-01,249.331,118.881,,,669.0,,
M-65-HRL,2004-02-01,224.605,114.119,,,666.5,,
M-65-HRL,2004-03-01,227.795,31.167,,,682.2,,
M-65-HRL,2004-04-01,223.224,30.548,,,683.9,,
M-65-HRL,2004-05-01,234.678,34.548,,,668.8,,
M-65-HRL,2004-06-01,228.297,39.024,,,680.4,,
M-65-HRL,2004-07-01,223.208,34.286,,,669.2,,
M-65-HRL,2004-08-01,231.636,35.905,,,672.0,,
M-65-HRL,2004-09-01,223.281,48.548,,,682.5,,
M-65-HRL,2004-10-01,228.48,45.381,,,668.0,,
M-65-HRL,2004-11-01,220.723,45.595,,,668.8,,
M-65-HRL,2004-12-01,228.31,40.429,,,663.7,,
M-65-HRL,2005-01-01,222.75,45.071,,,673.6,,
M-65-HRL,2005-02-01,201.223,39.31,,,667.2,,
M-65-HRL,2005-03-01,212.675,43.929,,,665.0,,
M-65-HRL,2005-04-01,199.131,10.333,,,671.2,,
M-65-HRL,2005-05-01,220.766,23.143,,,672.4,,
M-65-HRL,2005-06-01,219.711,23.071,,,660.5,,
M-65-HRL,2005-07-01,237.24,24.929,,,657.0,,
M-65-HRL,2005-08-01,237.286,26.905,,,653.6,,786.0
M-65-HRL,2005-09-01,227.08,68.929,,,658.4,,
M-65-HRL,2005-10-01,243.558,70.571,,,651.3,,
M-65-HRL,2005-11-01,234.403,63.976,,,654.8,,
M-65-HRL,2005-12-01,242.771,71.905,,,650.2,,
M-65-HRL,2006-01-01,235.501,79.238,,,656.1,,769.0
M-65-HRL,2006-02-01,216.783,73.5,,,648.3,,
M-65-HRL,2006-03-01,215.788,59.786,,,646.4,,
M-65-HRL,2006-04-01,215.772,27.262,,,645.4,,
M-65-HRL,2006-05-01,231.998,35.571,,,647.7,,
M-65-HRL,2006-06-01,226.386,63.024,,,652.5,,
M-65-HRL,2006-07-01,221.224,72.31,,,646.0,,
M-65-HRL,2006-08-01,224.282,128.476,,,643.5,,
M-65-HRL,2006-09-01,204.172,59.238,,,646.7,,
M-65-HRL,2006-10-01,221.542,70.667,,,647.2,,
M-65-HRL,2006-11-01,213.432,72.119,,,639.8,,
M-65-HRL,2006-12-01,226.538,62.833,,,639.8,,
M-65-HRL,2007-01-01,227.399,72.286,,,636.9,,
M-65-HRL,2007-02-01,209.057,67.0,,,632.2,,
M-65-HRL,2007-03-01,224.012,71.952,,,633.0,,
M-65-HRL,2007-04-01,214.019,65.381,,,637.1,,
M-65-HRL,2007-05-01,230.961,76.81,,,628.5,,
M-65-HRL,2007-06-01,202.744,42.667,,,632.8,,
M-65-HRL,2007-07-01,240.176,41.333,,,626.8,,
M-65-HRL,2007-08-01,181.116,38.81,,,624.1,,761.0
M-65-HRL,2007-09-01,199.344,25.69,,,630.5,,
M-65-HRL,2007-10-01,219.373,39.595,,,625.5,,
M-65-HRL,2007-11-01,208.259,45.19,,,639.9,,
M-65-HRL,2007-12-01,222.931,60.571,,,619.6,,
M-65-HRL,2008-01-01,226.518,56.238,,,616.6,,
M-65-HRL,2008-02-01,220.307,62.31,,,616.3,,
M-65-HRL,2008-03-01,220.672,59.643,,,631.2,,
M-65-HRL,2008-04-01,222.977,82.143,,,613.3,,
M-65-HRL,2008-05-01,217.423,71.786,,,615.1,,
M-65-HRL,2008-06-01,226.454,49.19,,,609.9,,
M-65-HRL,2008-07-01,227.95,52.024,,,611.9,,
M-65-HRL,2008-08-01,229.683,68.81,,,605.4,,
M-65-HRL,2008-09-01,193.841,52.619,,,610.6,,745.0
M-65-HRL,2008-10-01,227.62,65.857,,,599.6,,
M-65-HRL,2008-11-01,202.5,60.81,,,618.0,,
M-65-HRL,2008-12-01,226.497,104.048,,,602.3,,
M-65-HRL,2009-01-01,228.979,110.048,,,610.3,,
M-65-HRL,2009-02-01,210.677,103.595,,,592.8,,
M-65-HRL,2009-03-01,231.913,114.286,,,597.2,,
M-65-HRL,2009-04-01,206.834,76.595,,,507.3,,
M-65-HRL,2009-05-01,231.164,94.667,,,596.1,,
M-65-HRL,2009-06-01,187.766,83.929,,,603.6,,
M-65-HRL,2009-07-01,233.715,96.429,,,596.1,,
M-65-HRL,2009-08-01,237.272,98.738,,,586.6,,
M-65-HRL,2009-09-01,225.257,99.976,,,593.4,,
M-65-HRL,2009-10-01,210.292,89.857,,,585.3,,
M-65-HRL,2009-11-01,227.398,150.595,,,583.2,,
M-65-HRL,2009-12-01,230.72,117.5,,,575.6,,730.0
M-65-HRL,2010-01-01,277.492,14.119,,,571.3,,715.0
M-65-HRL,2010-02-01,224.061,71.69,,,573.1,,
M-65-HRL,2010-03-01,236.827,75.762,,,575.5,,
M-65-HRL,2010-04-01,237.969,54.024,,,569.3,,
M-65-HRL,2010-05-01,256.97,39.262,,,562.3,,
M-65-HRL,2010-06-01,245.811,54.69,,,559.0,,
M-65-HRL,2010-07-01,253.563,62.429,,,559.3,,
M-65-HRL,2010-08-01,244.435,40.381,,,556.6,,
M-65-HRL,2010-09-01,245.901,51.595,,,555.7,,
M-65-HRL,2010-10-01,253.523,112.452,,,554.4,,
M-65-HRL,2010-11-01,251.847,110.857,,,563.8,,
M-65-HRL,2010-12-01,264.243,116.333,,,553.1,,
M-65-HRL,2011-01-01,253.529,114.571,,,546.2,,
M-65-HRL,2011-02-01,227.268,71.357,,,584.2,,
M-65-HRL,2011-03-01,232.339,40.833,,,556.5,,
M-65-HRL,2011-04-01,231.946,68.0,,,556.7,,
M-65-HRL,2011-05-01,195.106,57.19,,,542.5,,
M-65-HRL,2011-06-01,192.179,50.929,,,538.9,,
M-65-HRL,2011-07-01,247.438,23.976,,,525.0,,
M-65-HRL,2011-08-01,230.115,55.0,,,538.7,,
M-65-HRL,2011-09-01,215.512,49.905,,,537.3,,
M-65-HRL,2011-10-01,231.002,53.5,,,534.2,,
M-65-HRL,2011-11-01,218.858,70.643,,,532.7,,
M-65-HRL,2011-12-01,219.652,70.905,,,528.4,,
M-65-HRL,2012-01-01,218.742,83.714,,,528.7,,
M-65-HRL,2012-02-01,218.55,80.929,,,525.2,,
M-65-HRL,2012-03-01,205.82,82.881,,,544.5,,
M-65-HRL,2012-04-01,214.634,86.452,,,518.8,,
M-65-HRL,2012-05-01,223.554,194.5,,,516.1,,
M-65-HRL,2012-06-01,220.701,306.881,,,518.3,,
M-65-HRL,2012-07-01,209.292,271.524,,,519.5,,
M-65-HRL,2012-08-01,208.178,212.429,,,517.7,,
M-65-HRL,2012-09-01,215.764,220.143,,,531.1,,
M-65-HRL,2012-10-01,212.943,142.738,,,511.9,,
M-65-HRL,2012-11-01,218.216,139.81,,,513.4,,
M-65-HRL,2012-12-01,197.34,130.476,,,520.9,,
M-65-HRL,2013-01-01,206.752,100.452,,,517.8,,
M-65-HRL,2013-02-01,188.658,83.929,,,518.2,,
M-65-HRL,2013-03-01,205.136,111.762,,,536.1,,
M-65-HRL,2013-04-01,193.926,105.643,,,534.2,,
M-65-HRL,2013-05-01,216.399,184.548,,,509.4,,
M-65-HRL,2013-06-01,194.163,165.571,,,509.2,,
M-65-HRL,2013-07-01,211.493,304.548,,,517.6,,
M-65-HRL,2013-08-01,215.362,331.976,,,500.7,,
M-65-HRL,2013-09-01,210.286,176.405,,,496.2,,
M-65-HRL,2013-10-01,213.331,186.833,,,497.2,,
M-65-HRL,2013-11-01,200.782,164.262,,,490.2,,
M-65-HRL,2013-12-01,223.255,142.976,,,498.1,,
M-65-HRL,2014-01-01,225.834,144.667,,,485.1,,
M-65-HRL,2014-02-01,196.598,125.929,,,490.1,,
M-65-HRL,2014-03-01,207.377,132.786,,,488.8,,
M-65-HRL,2014-04-01,188.043,119.048,,,499.0,,
M-65-HRL,2014-05-01,212.026,152.643,,,488.0,,
M-65-HRL,2014-06-01,212.433,158.476,,,498.5,,
M-65-HRL,2014-07-01,231.013,240.714,,,482.4,,
M-65-HRL,2014-08-01,220.037,229.262,,,480.2,,
M-65-HRL,2014-09-01,209.862,247.31,,,476.9,,
M-65-HRL,2014-10-01,217.62,256.476,,,467.5,,647.0
M-65-HRL,2014-11-01,227.151,223.69,,,467.8,,
M-65-HRL,2014-12-01,229.007,235.667,,,471.8,,
M-65-HRL,2015-01-01,242.836,280.262,,,483.3,,
M-65-HRL,2015-02-01,203.633,238.905,,,463.7,,
M-65-HRL,2015-03-01,230.667,270.619,,,459.3,,
M-65-HRL,2015-04-01,215.904,238.786,,,461.0,,
M-65-HRL,2015-05-01,203.914,222.238,,,462.1,,
M-65-HRL,2015-06-01,222.851,277.119,,,454.7,,
M-65-HRL,2015-07-01,225.152,279.952,,,452.0,,
M-65-HRL,2015-08-01,197.628,283.667,27.0,96.0,454.4,447.1,633.0
M-65-HRL,2015-09-01,222.703,289.69,30.0,96.0,461.7,456.1,
M-65-HRL,2015-10-01,218.261,299.857,31.0,96.0,446.5,439.3,
M-65-HRL,2015-11-01,200.315,261.548,30.0,96.0,476.4,473.7,
M-65-HRL,2015-12-01,232.392,304.31,31.0,96.0,441.5,432.4,
M-65-HRL,2016-01-01,240.116,314.5,31.0,96.0,432.5,422.4,
M-65-HRL,2016-02-01,223.893,293.19,29.0,96.0,437.0,428.3,
M-65-HRL,2016-03-01,229.373,300.405,31.0,96.0,422.7,411.9,
M-65-HRL,2016-04-01,228.846,299.833,30.0,96.0,422.1,411.9,
M-65-HRL,2016-05-01,231.142,386.738,31.0,96.0,439.8,430.6,
M-65-HRL,2016-06-01,227.244,380.214,30.0,96.0,417.9,407.0,
M-65-HRL,2016-07-01,241.648,404.405,31.0,96.0,383.5,371.2,
M-65-HRL,2016-08-01,236.023,395.0,31.0,96.0,413.0,402.2,
M-65-HRL,2016-09-01,229.833,384.643,30.0,96.0,408.2,397.5,
M-65-HRL,2016-10-01,221.685,370.905,31.0,96.0,408.4,397.5,
M-65-HRL,2016-11-01,232.175,388.5,30.0,96.0,407.8,397.1,
M-65-HRL,2016-12-01,241.868,494.833,31.0,96.0,398.6,388.0,
M-65-HRL,2017-01-01,243.078,497.381,31.0,96.0,393.7,381.2,
M-65-HRL,2017-02-01,217.688,445.429,28.0,96.0,418.8,409.7,
M-65-HRL,2017-03-01,247.173,505.643,31.0,96.0,393.5,382.9,
M-65-HRL,2017-04-01,212.423,434.619,30.0,96.0,428.1,419.8,
M-65-HRL,2017-05-01,253.116,517.952,31.0,96.0,388.6,376.8,
M-65-HRL,2017-06-01,247.602,540.643,30.0,96.0,385.7,374.4,
M-65-HRL,2017-07-01,249.213,544.048,31.0,96.0,383.5,371.2,
M-65-HRL,2017-08-01,250.361,1123.571,31.0,96.0,377.5,364.7,
M-65-HRL,2017-09-01,218.479,1006.31,27.0,96.0,383.5,371.8,589.0
M-65-HRL,2017-10-01,249.196,1147.81,31.0,96.0,416.2,408.3,
M-65-HRL,2017-11-01,247.706,732.619,30.0,96.0,369.5,355.7,
M-65-HRL,2017-12-01,256.165,877.119,31.0,96.0,366.7,353.4,
M-65-HRL,2018-01-01,260.623,971.833,31.0,96.0,405.2,352.5,
M-65-HRL,2018-02-01,241.873,841.5,28.0,96.0,337.5,319.7,
M-65-HRL,2018-03-01,255.934,1789.095,31.0,96.0,388.8,380.7,
M-65-HRL,2018-04-01,257.921,1803.0,30.0,96.0,348.9,335.0,
M-65-HRL,2018-05-01,263.965,2135.881,31.0,96.0,365.3,353.5,
M-65-HRL,2018-06-01,262.613,2124.833,30.0,96.0,334.5,320.1,
M-65-HRL,2018-07-01,265.809,2150.643,31.0,96.0,372.5,362.5,
M-65-HRL,2018-08-01,280.069,2265.952,31.0,96.0,318.4,300.5,
M-65-HRL,2018-09-01,268.526,2172.571,30.0,96.0,313.5,293.6,
M-65-HRL,2018-10-01,292.05,2362.857,31.0,96.0,313.6,295.5,
M-65-HRL,2018-11-01,272.0,2001.071,30.0,96.0,324.0,309.0,
M-65-HRL,2018-12-01,284.913,2176.214,31.0,96.0,334.2,319.2,
M-65-HRL,2019-01-01,260.727,1949.691,31.0,96.0,305.0,286.4,
M-65-HRL,2019-02-01,211.45,1478.524,25.0,96.0,374.9,366.2,
M-65-HRL,2019-03-01,274.074,1916.214,31.0,96.0,352.0,341.4,
M-65-HRL,2019-04-01,251.494,1758.381,30.0,96.0,351.0,343.4,
M-65-HRL,2019-05-01,257.95,1803.571,31.0,96.0,,,
M-65-HRL,2019-06-01,252.68,1749.143,30.0,96.0,324.9,310.4,
M-65-HRL,2019-07-01,245.189,1713.905,31.0,96.0,363.1,353.2,
M-65-HRL,2019-08-01,250.257,1749.429,31.0,96.0,342.2,331.8,
M-65-HRL,2019-09-01,238.036,1640.238,30.0,96.0,321.9,306.4,
M-65-HRL,2019-10-01,226.665,1591.214,31.0,96.0,357.0,347.4,
M-65-HRL,2019-11-01,184.694,1291.333,30.0,96.0,374.9,367.0,
M-65-HRL,2019-12-01,197.111,1383.333,31.0,96.0,377.5,367.2,
M-65-HRL,2020-01-01,240.455,1776.357,31.0,96.0,326.0,313.7,
M-65-HRL,2020-02-01,208.28,1456.31,29.0,96.0,359.2,351.0,
M-65-HRL,2020-03-01,231.561,1618.857,31.0,96.0,359.2,351.0,
M-65-HRL,2020-04-01,221.42,1547.929,30.0,96.0,,,
M-65-HRL,2020-05-01,214.064,1496.571,31.0,96.0,,,
M-65-HRL,2020-06-01,211.3,1476.976,30.0,96.0,,,
M-65-HRL,2020-07-01,229.315,1603.048,31.0,96.0,318.7,305.5,
M-65-HRL,2020-08-01,231.875,1620.929,31.0,96.0,331.1,323.2,
M-65-HRL,2020-09-01,221.113,1545.976,30.0,96.0,297.5,284.2,
M-65-HRL,2020-10-01,240.325,1680.238,31.0,96.0,330.2,321.5,
M-65-HRL,2020-11-01,213.489,1492.429,30.0,96.0,312.3,301.8,
M-65-HRL,2020-12-01,244.978,1712.833,31.0,96.0,299.0,286.3,
M-65-HRL,2021-01-01,248.075,1734.286,31.0,96.0,316.8,306.0,
M-65-HRL,2021-02-01,185.908,1299.405,28.0,96.0,333.9,326.0,
M-65-HRL,2021-03-01,204.459,1429.381,31.0,96.0,330.1,325.3,
M-65-HRL,2021-04-01,205.391,1435.905,30.0,96.0,314.6,305.2,
M-65-HRL,2021-05-01,207.841,1452.952,31.0,96.0,339.0,307.1,
M-65-HRL,2021-06-01,178.508,1247.857,30.0,96.0,331.1,291.2,
M-65-HRL,2021-07-01,179.413,1254.214,31.0,96.0,325.4,280.3,
M-65-HRL,2021-08-01,184.519,1289.905,31.0,96.0,333.4,288.4,
M-65-HRL,2021-09-01,175.14,1224.476,30.0,96.0,338.4,305.5,
M-65-HRL,2021-10-01,190.331,1330.571,31.0,96.0,326.9,290.7,
M-65-HRL,2021-11-01,183.65,1284.119,30.0,96.0,323.2,291.2,
M-65-HRL,2021-12-01,191.438,1338.0,31.0,96.0,322.2,285.5,
M-65-HRL,2022-01-01,222.824,1557.405,31.0,48.0,333.5,263.2,
M-65-HRL,2022-02-01,201.668,1409.976,28.0,48.0,316.6,279.3,
M-65-HRL,2022-03-01,196.908,1376.357,31.0,96.0,312.6,268.5,
M-65-HRL,2022-04-01,143.901,1005.857,30.0,32.0,352.7,251.0,
M-65-HRL,2022-05-01,142.769,997.762,28.0,32.0,351.7,242.7,
M-65-HRL,2022-06-01,157.161,1098.524,30.0,32.0,344.1,251.8,
M-65-HRL,2022-07-01,150.586,1052.69,31.0,32.0,344.2,283.9,
M-65-HRL,2022-08-01,148.949,1041.143,31.0,32.0,334.6,251.8,
M-65-HRL,2022-09-01,155.272,1173.81,30.0,32.0,332.7,245.2,
M-65-HRL,2022-10-01,92.057,696.048,17.0,32.0,334.3,269.4,
M-65-HRL,2022-11-01,85.04,643.0,15.0,32.0,334.3,269.4,
M-65-HRL,2022-12-01,159.845,1208.381,31.0,32.0,343.2,256.7,
M-65-HRL,2023-01-01,157.733,1192.286,31.0,32.0,326.4,245.1,
M-65-HRL,2023-02-01,134.86,1019.643,28.0,32.0,324.7,236.2,
M-65-HRL,2023-03-01,149.696,1131.81,31.0,32.0,330.0,260.2,
M-65-HRL,2023-04-01,,,,,325.0,240.3,
M-65-HRL,2023-05-01,136.018,1028.167,31.0,32.0,323.8,250.9,
M-65-HRL,2023-06-01,151.598,1145.952,30.0,32.0,323.9,248.2,
M-65-HRL,2023-07-01,149.76,1132.095,31.0,32.0,322.8,257.2,
M-65-HRL,2023-08-01,152.56,1153.286,31.0,32.0,319.6,231.3,
M-65-HRL,2023-09-01,143.114,1075.833,30.0,32.0,317.0,228.8,
M-65-HRL,2023-10-01,95.226,719.69,17.0,32.0,325.7,250.1,
M-65-HRL,2023-11-01,174.495,1332.333,30.0,32.0,319.4,239.9,
M-65-HRL,2023-12-01,173.951,1312.429,31.0,32.0,314.8,230.6,
M-65-HRL,2024-01-01,195.19,1635.881,31.0,128.0,263.3,255.2,
M-65-HRL,2024-02-01,181.221,1518.81,29.0,48.0,281.0,238.9,
M-65-HRL,2024-03-01,195.132,1635.381,31.0,48.0,281.0,243.2,
M-65-HRL,2024-04-01,172.383,1444.738,30.0,48.0,281.4,244.4,
M-65-HRL,2024-05-01,174.584,1463.191,31.0,48.0,295.0,272.8,
M-65-HRL,2024-06-01,155.474,1303.024,30.0,48.0,278.5,242.8,
M-65-HRL,2024-07-01,150.36,1260.167,31.0,48.0,274.0,236.3,
M-65-HRL,2024-08-01,149.581,1253.643,31.0,48.0,277.4,240.9,
M-65-HRL,2024-09-01,171.527,1437.571,30.0,48.0,274.3,231.7,
M-65-HRL,2024-10-01,178.107,1492.714,31.0,48.0,262.8,199.7,
M-65-HRL,2024-11-01,158.086,1324.905,30.0,48.0,267.0,228.8,
M-65-HRL,2024-12-01,191.684,1606.5,31.0,48.0,263.6,215.8,
M-65-HRL,2025-01-01,186.73,1564.976,31.0,48.0,261.2,221.2,
M-65-HRL,2025-02-01,127.82,1071.262,20.0,48.0,391.4,,
M-65-HRL,2025-03-01,208.372,1746.357,31.0,48.0,257.4,199.1,
M-65-HRL,2025-04-01,202.39,1696.214,30.0,48.0,256.7,197.1,
M-65-HRL,2025-05-01,204.87,1717.0,31.0,48.0,254.9,199.3,
M-65-HRL,2025-06-01,200.534,1680.667,30.0,48.0,255.2,206.9,
M-67-HRL,1996-08-01,138.067,0.0,,,777.5,,
M-67-HRL,1996-09-01,132.933,0.0,,,832.7,,992.0
M-67-HRL,1996-10-01,146.225,0.0,,,779.8,,
M-67-HRL,1996-11-01,140.474,0.0,,,781.0,,
M-67-HRL,1996-12-01,139.511,0.0,,,777.0,,
M-67-HRL,1997-01-01,125.807,0.0,,,,,998.0
M-67-HRL,1997-02-01,112.278,0.0,,,,,
M-67-HRL,1997-03-01,123.96,135.048,,,,,
M-67-HRL,1997-04-01,88.1,157.81,,,,,
M-67-HRL,1997-05-01,103.213,108.857,,,,,
M-67-HRL,1997-06-01,5.108,5.429,,,,,
M-67-HRL,1997-07-01,120.331,88.571,,,,,
M-67-HRL,1997-08-01,111.928,173.5,,,,,
M-67-HRL,1997-09-01,105.412,163.81,,,,,
M-67-HRL,1997-10-01,114.288,177.786,,,,,
M-67-HRL,1997-11-01,122.278,171.929,,,,,
M-67-HRL,1997-12-01,69.693,99.071,,,,,
M-67-HRL,1998-01-01,117.913,165.976,,,,,
M-67-HRL,1998-02-01,108.998,199.69,,,,,
M-67-HRL,1998-03-01,105.886,220.071,,,,,
M-67-HRL,1998-04-01,92.426,269.69,,,,,
M-67-HRL,1998-05-01,72.24,159.881,,,,,
M-67-HRL,1998-06-01,50.457,95.524,,,,,
M-67-HRL,1998-07-01,106.843,233.452,,,777.5,,
M-67-HRL,1998-08-01,95.878,225.833,,,,,
M-67-HRL,1998-09-01,99.395,422.833,,,,,
M-67-HRL,1998-10-01,100.169,376.738,,,,,
M-67-HRL,1998-11-01,92.847,349.381,,,,,
M-67-HRL,1998-12-01,85.583,237.262,,,,,
M-67-HRL,1999-01-01,94.039,352.929,,,,,
M-67-HRL,1999-02-01,84.81,319.071,,,772.1,,
M-67-HRL,1999-03-01,95.979,335.381,,,,,
M-67-HRL,1999-04-01,71.895,248.548,,,,,
M-67-HRL,1999-05-01,115.668,353.262,,,,,
M-67-HRL,1999-06-01,128.981,409.857,,,,,
M-67-HRL,1999-07-01,126.369,401.762,,,701.8,,
M-67-HRL,1999-08-01,115.138,414.071,,,710.8,,
M-67-HRL,1999-09-01,115.65,365.357,,,,,
M-67-HRL,1999-10-01,118.359,458.69,,,714.9,,980.0
